id,pour_volume,pressure,comment,ph,hysteresis,sg,time,count,volume_unit,rssi,temp,temp_target,device_integration,fridgeTemp,report_source,percentage,device_source,bpm,roomTemp,gravity_target,battery,volume,device_state,max_volume,beer,angle,type,__acc_reading_doc_id,__acc_reading_data_id,timepoint
KOMORA,,,,,,,1750825031038,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,jVjM7ZXcO1Yh9M0WDfBu,2025-06-25T04:17:11.038Z
KOMORA,,,,,,,1750821430088,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,fp5SQF3ttckMB1Wg6zWl,2025-06-25T03:17:10.088Z
KOMORA,,,,,,,1750817828985,,,,7.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,pMgjlFaPWOVJ4cHk9GxP,2025-06-25T02:17:08.985Z
KOMORA,,,,,,,1750814231343,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,l0Bkz1YVrgs12weJHZ00,2025-06-25T01:17:11.343Z
KOMORA,,,,,,,1750810630724,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,psWlCYqB7O6GMierlNM3,2025-06-25T00:17:10.724Z
KOMORA,,,,,,,1750807029175,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,xfGUMJklyLSk0VM9tn6q,2025-06-24T23:17:09.175Z
KOMORA,,,,,,,1750803420747,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,aOKVqP9BgGbY5Yhx8QzX,2025-06-24T22:17:00.747Z
KOMORA,,,,,,,1750799821712,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,tf4sJ6MntjdqqoK1ViOw,2025-06-24T21:17:01.712Z
KOMORA,,,,,,,1750796221734,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,8bpy3ZW2dOiuO7MYHJS8,2025-06-24T20:17:01.734Z
KOMORA,,,,,,,1750792620544,,,,7.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,wtEg6P3YtIzZCjqeYcp7,2025-06-24T19:17:00.544Z
KOMORA,,,,,,,1750789019674,,,,7.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,fPm4XaSqmkOSfmF4I5qB,2025-06-24T18:16:59.674Z
KOMORA,,,,,,,1750785421145,,,,7.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,niIjbXdQ3OjS4iLObFe0,2025-06-24T17:17:01.145Z
KOMORA,,,,,,,1750781820512,,,,8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,KP2Lbk3jG59KZQxniUlP,2025-06-24T16:17:00.512Z
KOMORA,,,,,,,1750778220581,,,,8.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,9Uz8jb11mlfOJm1rYXNB,2025-06-24T15:17:00.581Z
KOMORA,,,,,,,1750774620062,,,,7.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,RTNyAmP2iXshGC15EfPd,2025-06-24T14:17:00.062Z
KOMORA,,,,,,,1750771019993,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,FKjYRB9YxaeNxs73c2XW,2025-06-24T13:16:59.993Z
KOMORA,,,,,,,1750767419656,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,SFAL2vogtx0XsE6eMlOp,2025-06-24T12:16:59.656Z
KOMORA,,,,,,,1750763817450,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,PuzEHhVyLyr5itssFcdb,2025-06-24T11:16:57.450Z
KOMORA,,,,,,,1750760218451,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,T9t3Q4vELV3PGQERkEaU,2025-06-24T10:16:58.451Z
KOMORA,,,,,,,1750756618429,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,9YPY87Q9wzEBBXYhO0je,2025-06-24T09:16:58.429Z
KOMORA,,,,,,,1750753018008,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,pe7ttOmzKCBLX1aDKA2m,2025-06-24T08:16:58.008Z
KOMORA,,,,,,,1750749421821,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,ZDLOBqjwA6X6Uj7P3PJD,2025-06-24T07:17:01.821Z
KOMORA,,,,,,,1750745817300,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,15fptz3LerrqFgdR20za,2025-06-24T06:16:57.300Z
KOMORA,,,,,,,1750742216831,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Qm2CYxJkRI6fzgh9XDll,2025-06-24T05:16:56.831Z
KOMORA,,,,,,,1750738617214,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,V36rbcoTs20oZY35NUKW,2025-06-24T04:16:57.214Z
KOMORA,,,,,,,1750735015703,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,hwns9h4e4nH5RHu2wo9a,2025-06-24T03:16:55.703Z
KOMORA,,,,,,,1750731415535,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,uq2u7UL3B0yv7cq48CIc,2025-06-24T02:16:55.535Z
KOMORA,,,,,,,1750727809678,,,,7.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,pd2FD7TWct4OlXzo5nt0,2025-06-24T01:16:49.678Z
KOMORA,,,,,,,1750724208285,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Thr0IjzafLklLyKJxNny,2025-06-24T00:16:48.285Z
KOMORA,,,,,,,1750720607728,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,ngVIViSb4Uy2IOqWkfOY,2025-06-23T23:16:47.728Z
KOMORA,,,,,,,1750717007821,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,HRDHL0fHQQDw6d3W9APH,2025-06-23T22:16:47.821Z
KOMORA,,,,,,,1750713408605,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,2E7US3oC6boCjYLCJfIg,2025-06-23T21:16:48.605Z
KOMORA,,,,,,,1750709808797,,,,7.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,B53DZCWTM8TY8DSUNL1c,2025-06-23T20:16:48.797Z
KOMORA,,,,,,,1750706206534,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,YMCNhWLEhHVEguZ5YjEK,2025-06-23T19:16:46.534Z
KOMORA,,,,,,,1750702607138,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,qbzCsBuXw0RahCKUIrjC,2025-06-23T18:16:47.138Z
KOMORA,,,,,,,1750699006107,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,BK9upb31wEFb9h1e5bec,2025-06-23T17:16:46.107Z
KOMORA,,,,,,,1750695406547,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,JEyxtYSlroauZIzKyMer,2025-06-23T16:16:46.547Z
KOMORA,,,,,,,1750691806231,,,,7.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,0h9t00luKdvBZTQ2KWLr,2025-06-23T15:16:46.231Z
KOMORA,,,,,,,1750688203098,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,TsV4PGgVFHZSnMmeGTz6,2025-06-23T14:16:43.098Z
KOMORA,,,,,,,1750684603983,,,,8.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,uX6ViUZDZPZDSJm9qEhC,2025-06-23T13:16:43.983Z
KOMORA,,,,,,,1750681003095,,,,6.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,5OKeOy2JWY7WZ24nfsON,2025-06-23T12:16:43.095Z
KOMORA,,,,,,,1750677403232,,,,6.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,sZVREBELtkJt1s4KwCo4,2025-06-23T11:16:43.232Z
KOMORA,,,,,,,1750673803323,,,,6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,vturMvR0z5VKBamO3N1m,2025-06-23T10:16:43.323Z
KOMORA,,,,,,,1750670202098,,,,6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,lrbPfvfhFUIxA1qiCnUK,2025-06-23T09:16:42.098Z
KOMORA,,,,,,,1750666593273,,,,5.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,wh0Ht8xigbluST1VkiV0,2025-06-23T08:16:33.273Z
KOMORA,,,,,,,1750662993032,,,,5.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,zndMroUJY0iuLBVl0xCV,2025-06-23T07:16:33.032Z
KOMORA,,,,,,,1750659391894,,,,5.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,bTHRifCMAGKFhGaS1bmu,2025-06-23T06:16:31.894Z
KOMORA,,,,,,,1750655802965,,,,5.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,9RyXUj7tqXfhK64295RX,2025-06-23T05:16:42.965Z
KOMORA,,,,,,,1750652189801,,,,5.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,iQ3aFELT4Qhq0GHFFVey,2025-06-23T04:16:29.801Z
KOMORA,,,,,,,1750648589443,,,,5.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,uEsByUPd4P4JNrLOuyTk,2025-06-23T03:16:29.443Z
KOMORA,,,,,,,1750644988989,,,,5.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,oP3c4gUWgHrfqmF7MNY0,2025-06-23T02:16:28.989Z
KOMORA,,,,,,,1750641389912,,,,5.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,pzep0vPLMauzXcsgeeWI,2025-06-23T01:16:29.912Z
KOMORA,,,,,,,1750637800644,,,,5.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,rzA8kv5kNWNGdAHPPZ6q,2025-06-23T00:16:40.644Z
KOMORA,,,,,,,1750634187300,,,,5.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,m9QONLwWwGnLklHb3EaR,2025-06-22T23:16:27.300Z
KOMORA,,,,,,,1750630587170,,,,5.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,1NfLqwyqSrxnidllJRud,2025-06-22T22:16:27.170Z
KOMORA,,,,,,,1750626988818,,,,5.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,YrLBVv9GFXsfUwxAxMGN,2025-06-22T21:16:28.818Z
KOMORA,,,,,,,1750623388060,,,,5.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,nfsZnNuoLPiNLDYyar55,2025-06-22T20:16:28.060Z
KOMORA,,,,,,,1750619787416,,,,6.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,ml85gYEFjzZWfaemCwQm,2025-06-22T19:16:27.416Z
KOMORA,,,,,,,1750616188303,,,,7.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,eQmbWHf73vo21F8A9JKF,2025-06-22T18:16:28.303Z
KOMORA,,,,,,,1750612587753,,,,7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,AYLzv2CnevMLIxJ5oPc0,2025-06-22T17:16:27.753Z
KOMORA,,,,,,,1750608984861,,,,7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,bPfgmLITpMUeizxHXxqq,2025-06-22T16:16:24.861Z
KOMORA,,,,,,,1750605385402,,,,6.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,U3SshBt3QeRZdUCzBhpj,2025-06-22T15:16:25.402Z
KOMORA,,,,,,,1750601786586,,,,6.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,jKpFuUtyaWZJlmVfGRSK,2025-06-22T14:16:26.586Z
KOMORA,,,,,,,1750598186436,,,,6.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,LAUTQEbn12Ws23fViMC5,2025-06-22T13:16:26.436Z
KOMORA,,,,,,,1750594586827,,,,6.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,KAVhFq8ONpJk7juv076c,2025-06-22T12:16:26.827Z
KOMORA,,,,,,,1750590986169,,,,6.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,ylEV3NVWJNsMP8evPZHG,2025-06-22T11:16:26.169Z
KOMORA,,,,,,,1750587385865,,,,6.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,iz14G75G55Fa0glFzYdE,2025-06-22T10:16:25.865Z
KOMORA,,,,,,,1750583795076,,,,6.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,B0BESarNT0UTbjFYXHVT,2025-06-22T09:16:35.076Z
KOMORA,,,,,,,1750580178947,,,,6.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,LgxM39GoXCPfKwpPaIe9,2025-06-22T08:16:18.947Z
KOMORA,,,,,,,1750576578829,,,,5.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Mx5QV4RlO6jweqrxmmVX,2025-06-22T07:16:18.829Z
KOMORA,,,,,,,1750572980869,,,,5.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,IKaMKgohNGFQEMGmfQTb,2025-06-22T06:16:20.869Z
KOMORA,,,,,,,1750569380291,,,,6.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,2Aao7ZrxpvtrQNS6T7Hx,2025-06-22T05:16:20.291Z
KOMORA,,,,,,,1750565778372,,,,6.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,zMSPnoZlk1qfp4vXlPWp,2025-06-22T04:16:18.372Z
KOMORA,,,,,,,1750562177979,,,,6.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,8rJW6RPp0NkFI0QM8s2g,2025-06-22T03:16:17.979Z
KOMORA,,,,,,,1750558579178,,,,6.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,MOSkoGH0YUT2JbZHn1lq,2025-06-22T02:16:19.178Z
KOMORA,,,,,,,1750554978760,,,,6.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,wYOlekJmYPGRN5m876th,2025-06-22T01:16:18.760Z
KOMORA,,,,,,,1750551376631,,,,6.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,CHqXiAkDBttEJwoPnO5d,2025-06-22T00:16:16.631Z
KOMORA,,,,,,,1750547778183,,,,6.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Sj3uQWSeChOnMytIpIp2,2025-06-21T23:16:18.183Z
KOMORA,,,,,,,1750544176236,,,,7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Kzr2jmIkwPkKluyidPnZ,2025-06-21T22:16:16.236Z
KOMORA,,,,,,,1750540576139,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,iHLmEErP3y4mH4VLTdnH,2025-06-21T21:16:16.139Z
KOMORA,,,,,,,1750536977103,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,hIiEYMg4YI3aJ7Pg1htN,2025-06-21T20:16:17.103Z
KOMORA,,,,,,,1750533376323,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,OtWq8kYk7xB6HS3wxBkG,2025-06-21T19:16:16.323Z
KOMORA,,,,,,,1750529775645,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,XtMw1xFQVo2fSXURmOny,2025-06-21T18:16:15.645Z
KOMORA,,,,,,,1750526175059,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,14tWpgBWxdvr9zXwo544,2025-06-21T17:16:15.059Z
KOMORA,,,,,,,1750522575079,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,bLejVLSaUrJ4hDOCGo6K,2025-06-21T16:16:15.079Z
KOMORA,,,,,,,1750518976049,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,KeZvlsBwfyRjxn3TQf4o,2025-06-21T15:16:16.049Z
KOMORA,,,,,,,1750515374554,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,CxVRQBTsBa2E1r3238mt,2025-06-21T14:16:14.554Z
KOMORA,,,,,,,1750511776186,,,,7.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,yAGoKAXrhLERGU1xkyaA,2025-06-21T13:16:16.186Z
KOMORA,,,,,,,1750508175844,,,,7.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,YJekjiMAclI4uMqOBLMz,2025-06-21T12:16:15.844Z
KOMORA,,,,,,,1750504574190,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,3QWu3SLPXnIgAFKjFM3B,2025-06-21T11:16:14.190Z
KOMORA,,,,,,,1750500976058,,,,7.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,or4ROjONmeh9WdulSYxG,2025-06-21T10:16:16.058Z
KOMORA,,,,,,,1750497376265,,,,6.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,P40E2UhNGU4XEEZu7ra4,2025-06-21T09:16:16.265Z
KOMORA,,,,,,,1750493775048,,,,6.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,u9ew3LhWUjWTHBtVjZLk,2025-06-21T08:16:15.048Z
KOMORA,,,,,,,1750490174829,,,,6.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,i94oPE2Tt3RHzHv20Zb8,2025-06-21T07:16:14.829Z
KOMORA,,,,,,,1750486573750,,,,7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,pmiFD5nVLs7JPkU2QGYM,2025-06-21T06:16:13.750Z
KOMORA,,,,,,,1750482973899,,,,7.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,rIKCBtliArg2rpd4nNvy,2025-06-21T05:16:13.899Z
KOMORA,,,,,,,1750479373895,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,VvLY3QHyznTuxiUQzz8P,2025-06-21T04:16:13.895Z
KOMORA,,,,,,,1750475776138,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,zR0nD1SR2Y7Klmze1nCj,2025-06-21T03:16:16.138Z
KOMORA,,,,,,,1750472172392,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,S7l4fYj1Iwb5OQpwxOsd,2025-06-21T02:16:12.392Z
KOMORA,,,,,,,1750468573022,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,BRm5nSiPYsoOMXNgqlkR,2025-06-21T01:16:13.022Z
KOMORA,,,,,,,1750464965883,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,yPfrb59Fu2tYahdOzjMh,2025-06-21T00:16:05.883Z
KOMORA,,,,,,,1750461365254,,,,7.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,a7WSSfISLlzd7YkQe6eQ,2025-06-20T23:16:05.254Z
KOMORA,,,,,,,1750457763183,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,jv4WSrOmEC2LZX2VawyO,2025-06-20T22:16:03.183Z
KOMORA,,,,,,,1750454161782,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Fu5Pr4u1ySeVaOfT75RL,2025-06-20T21:16:01.782Z
KOMORA,,,,,,,1750450563572,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,mC8BxEUKYYGRXfXGQ0tg,2025-06-20T20:16:03.572Z
KOMORA,,,,,,,1750446962470,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,yRh1GOrtMiQQK6GfsbQY,2025-06-20T19:16:02.470Z
KOMORA,,,,,,,1750443361885,,,,8.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,qUfq2RCrQbAqwJecnA6o,2025-06-20T18:16:01.885Z
KOMORA,,,,,,,1750439752285,,,,9.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,xDJ6D8YgMeUQ9GupMAh2,2025-06-20T17:15:52.285Z
KOMORA,,,,,,,1750436151079,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,zh1J3aOGkzj7SBLgMqdA,2025-06-20T16:15:51.079Z
KOMORA,,,,,,,1750432551507,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,6MPbnnO1AIueyMGDcIxQ,2025-06-20T15:15:51.507Z
KOMORA,,,,,,,1750428963372,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,64VhObkLk0sT64pICOEX,2025-06-20T14:16:03.372Z
KOMORA,,,,,,,1750425350356,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,CFUEQ5riIPcKis6JbGM4,2025-06-20T13:15:50.356Z
KOMORA,,,,,,,1750421749589,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,x4MISN8R5CMf3SR9DDE3,2025-06-20T12:15:49.589Z
